UNIQUE-ID	NAME	REACTION-EQUATION	PATHWAYS	PATHWAYS	PATHWAYS	PATHWAYS	COFACTORS	COFACTORS	COFACTORS	COFACTORS	ACTIVATORS	ACTIVATORS	ACTIVATORS	ACTIVATORS	INHIBITORS	INHIBITORS	INHIBITORS	INHIBITORS	SUBUNIT-COMPOSITION
ENZRXN0-6266	pyridoxal phosphatase	pyridoxal 5'-phosphate + H2O  <-->  pyridoxal + phosphate					MG+2												1*EG11470-MONOMER
ENTG-ENZRXN	enterobactin synthase	3 an N-(2,3-dihydroxybenzoyl)-seryl-[EntF L-seryl-carrier protein]  <-->  enterobactin + 3 a holo-[EntF L-seryl-carrier protein]	ENTMULTI-RXN	ENTBACSYN-PWY															1*ENTF-PANT
GDPPYPHOSKINII-ENZRXN	GDP diphosphokinase	ATP + GDP  <-->  AMP + ppGpp + H+	PPGPPMET-PWY																1*SPOT-MONOMER
ENZRXN0-8248	acyl-CoA dehydrogenase	(5Z)-dodecenoyl-CoA + an oxidized electron-transfer flavoprotein + H+  <-->  (2E,5Z)-dodec-2,5-dienoyl-CoA + a reduced electron-transfer flavoprotein																	1*ACYLCOADEHYDROG-MONOMER
ENZRXN0-7608	inorganic triphosphatase	triphosphate + H2O  <-->  diphosphate + phosphate + H+																	1*EG11603-MONOMER
ENZRXN0-3081	shikimate dehydrogenase	shikimate + NAD(P)+  <-->  3-dehydroshikimate + NAD(P)H + H+																	2*EG11234-MONOMER
TMAOREDUCTI-ENZRXN	menaquinol:trimethylamine <i>N</i>-oxide oxidoreductase	trimethylamine N-oxide[periplasm] + a menaquinol[inner membrane] + H+[periplasm]  <-->  trimethylamine[periplasm] + a menaquinone[inner membrane] + H2O[periplasm]	PWY0-1578	PWY0-1347	PWY0-1355		CPD-15873	HEME_C											1*EG11815-MONOMER,1*TORA-MONOMER
ENZRXN0-8096	apolipoprotein <i>N</i>-acyltransferase	an (S-diacyl-sn-glyceryl)-L-cysteinyl-[apolipoprotein][periplasm] + a phosphoglyceride[periplasm]  <-->  an N-acyl-(S-diacyl-sn-glyceryl)-L-cysteinyl-[lipoprotein][periplasm] + a 1-lysophospholipid[periplasm] + H+[periplasm]	PWY-7884																1*EG10168-MONOMER
ENZRXN0-6248	lipid A disaccharide synthase	lipid X (E. coli) + UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosamine  <-->  lipid A disaccharide (E. coli) + UDP + H+	NAGLIPASYN-PWY																2*LIPIDADISACCHARIDESYNTH-MONOMER
ENZRXN-29351	thiol-disulfide exchange	an [oxidized DsbD protein][inner membrane] + two reduced cysteine residues in a protein[periplasm]  <-->  a [reduced DsbD protein][inner membrane] + an intra-protein disulfide[periplasm]	PWY0-1600																1*DSBD-MONOMER
DTDPGLUCOSEPP2-ENZRXN	glucose-1-phosphate thymidylyltransferase	alpha-D-glucopyranose 1-phosphate + dTTP + H+  <-->  dTDP-alpha-D-glucose + diphosphate	DTDPRHAMSYN-PWY	PWY-7315															4*DTDPGLUCOSEPP2-MONOMER
LACTALDDEHYDROG-ENZRXN	lactaldehyde dehydrogenase	(S)-lactaldehyde + NAD+ + H2O  <-->  (S)-lactate + NADH + 2 H+	PWY0-1317												#<"NADH" instance frame in ECOBASE[F] @ #x1001c9417e2>				4*LACTALDDEHYDROG-MONOMER
GALACTOACETYLTRAN-ENZRXN	galactoside <i>O</i>-acetyltransferase	a beta-D-galactoside + acetyl-CoA  <-->  a 6-acetyl-beta-D-galactoside + coenzyme A																	3*GALACTOACETYLTRAN-MONOMER
ENZRXN0-7448	DD carboxypeptidase	a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine) pentapeptide[periplasm] + H2O[periplasm]  <-->  a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine) tetrapeptide[periplasm] + D-alanine[periplasm]	PWY0-1586																1*G7265-MONOMER
ENZRXN0-7762	2'-deoxyguanosine 3'-monophosphate phosphatase	2'-deoxyguanosine 3'-monophosphate[periplasm] + H2O[periplasm]  <-->  2'-deoxyguanosine[periplasm] + phosphate[periplasm]																	4*APHA-MONOMER
ENZRXN0-1603	O<sup>6</sup>-alkylguanine-DNA-alkyltransferase	a [protein]-L-cysteine + an O6-methylguanine in DNA  <-->  a [protein]-S-methyl-L-cysteine + a guanine in DNA																	1*EG10668-MONOMER
ENZRXN0-2901	peptidyl-prolyl <i>cis-trans</i> isomerase	a [protein]-L-proline (omega = 180)  <-->  a [protein]-L-proline (omega = 0)																	1*EG11080-MONOMER
TETRAACYLDISACC4KIN-ENZRXN	tetraacyldisaccharide 4'-kinase	lipid A disaccharide (E. coli) + ATP  <-->  lipid IVA (E. coli) + ADP + H+	NAGLIPASYN-PWY				MG+2												1*TETRAACYLDISACC4KIN-MONOMER
6PGLUCONDEHYDROG-ENZRXN	6-phosphogluconate dehydrogenase, decarboxylating	D-gluconate 6-phosphate + NADP+  <-->  D-ribulose 5-phosphate + CO2 + NADPH	OXIDATIVEPENT-PWY												#<"FRUCTOSE-16-DIPHOSPHATE" instance frame in ECOBASE[F] @ #x1001c94b382>				2*6PGLUCONDEHYDROG-MONOMER
ENZRXN0-8393	glutathione-specific &gamma;-glutamylcyclotransferase	glutathione  <-->  L-cysteinylglycine + 5-oxo-L-proline																	1*EG12403-MONOMER
ENZRXN0-6226	lipopolysaccharide 1,6-galactosyltransferase	UDP-alpha-D-galactose + glucosyl-(heptosyl)3-Kdo2-lipid A-bisphosphate (E. coli)  <-->  galactosyl-(1->6)-glucosyl-(1->3)-(heptosyl)3-Kdo2-lipid A-bisphosphate (E. coli) + UDP + H+	LIPA-CORESYN-PWY																1*EG11351-MONOMER
DIHYDROXYMETVALDEHYDRAT-ENZRXN	2,3-dihydroxy-3-methylvalerate hydro-lyase	(R)-2,3-dihydroxy-3-methylpentanoate  <-->  (3S)-3-methyl-2-oxopentanoate + H2O	ILEUSYN-PWY				CPD-7												2*DIHYDROXYACIDDEHYDRAT-MONOMER
ENZRXN-25004	&alpha;-D-ribose-1-(2-<i>N</i>-acetamidomethylphosphonate)-5-triphosphate diphosphatase	alpha-D-ribose 1-(acetamidomethylphosphonate) 5-triphosphate + H2O  <-->  alpha-D-ribose-1-(2-N-acetamidomethylphosphonate) 5-phosphate + diphosphate + H+	PWY-7805																1*EG10722-MONOMER
FORMATEDEHYDROGN-ENZRXN	formate dehydrogenase N	formate[periplasm] + a menaquinone[inner membrane] + 2 H+  <-->  CO2[periplasm] + a menaquinol[inner membrane] + H+[periplasm]	PWY0-1355	PWY0-1585	PWY0-1356	PWY0-1321	Heme-b	CPD-7	CPD-15873										3*FDNG-MONOMER,3*FDNH-MONOMER,3*FDNI-MONOMER
IPPISOM-ENZRXN	isopentenyl-diphosphate &Delta;-isomerase	3-methylbut-3-en-1-yl diphosphate  <-->  prenyl diphosphate	NONMEVIPP-PWY				ZN+2	MG+2											1*IPPISOM-MONOMER
ENZRXN0-7429	4-hydroxy-L-threonine aldolase	4-hydroxy-L-threonine  <-->  glycolaldehyde + glycine					PYRIDOXAL_PHOSPHATE												4*LTAA-MONOMER
ENZRXN0-7740	L-histidinol-phosphate phosphatase	L-histidinol phosphate[periplasm] + H2O[periplasm]  <-->  histidinol[periplasm] + phosphate[periplasm]	HISTSYN-PWY																2*ALKAPHOSPHA-MONOMER
ENZRXN0-1320	dihydrolipoyltranssuccinylase	succinyl-CoA + a [2-oxoglutarate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine  <-->  coenzyme A + a [2-oxoglutarate dehydrogenase E2 protein] N6-S-succinyldihydrolipoyl-L-lysine	PWY-5084	2OXOGLUTARATEDEH-RXN															24*E2O-MONOMER
ENZRXN0-277	FMN reductase	FMNH2 + NADP+  <-->  FMN + NADPH + 2 H+	ALKANEMONOX-PWY																2*MONOMER0-146
SUCCGLUALDDEHYD-ENZRXN	succinylglutamate semialdehyde dehydrogenase	N2-succinyl-L-glutamate 5-semialdehyde + NAD+ + H2O  <-->  N2-succinylglutamate + NADH + 2 H+	AST-PWY																1*SUCCGLUALDDEHYD-MONOMER
3-ISOPROPYLMALISOM-ENZRXN	(2<i>S</i>)-2-isopropylmalate hydro-lyase (2-isopropylmaleate-forming)	(2R,3S)-3-isopropylmalate  <-->  (2S)-2-isopropylmalate					CPD-7												1*LEUC-MONOMER,1*LEUD-MONOMER
ENZRXN0-8369	2-oxoglutaramate amidase	2-oxoglutaramate + H2O  <-->  2-oxoglutarate + ammonium																	1*G6103-MONOMER
ENZRXN0-6203	recombinase	a DNA segment  <-->  a DNA segment in reverse orientation																	1*EG10737-MONOMER
ENZRXN0-6403	methionine-(<i>R</i>)-sulfoxide reductase	L-methionine + an oxidized thioredoxin + H2O  <-->  L-methionine-(R)-S-oxide + a reduced thioredoxin																	2*G7005-MONOMER
DHHB-METHYLTRANSFER-ENZRXN	3-demethylubiquinone-<i>8</i> 3-<i>O</i>-methyltransferase	S-adenosyl-L-methionine + 3-demethylubiquinol-8  <-->  S-adenosyl-L-homocysteine + ubiquinol-8 + H+	PWY-6708				ZN+2												1*DHHB-METHYLTRANSFER-MONOMER
ERYTH4PDEHYDROG-ENZRXN	D-erythrose-4-phosphate dehydrogenase	D-erythrose 4-phosphate + NAD+ + H2O  <-->  4-phospho-D-erythronate + NADH + 2 H+	PYRIDOXSYN-PWY																4*ERYTH4PDEHYDROG-MONOMER
HYDGLUTSYN-ENZRXN	2-hydroxyglutarate synthase	propanoyl-CoA + glyoxylate + H2O  <-->  2-hydroxyglutarate + coenzyme A + H+					MG+2												1*HYDGLUTSYN-MONOMER
ENZRXN0-7412	cytidine nucleosidase	cytidine + H2O  <-->  D-ribofuranose + cytosine	PWY-7195																4*EG12030-MONOMER
ENZRXN0-7724	pyridoxine-5'-phosphate phosphatase	pyridoxine 5'-phosphate[periplasm] + H2O[periplasm]  <-->  pyridoxine[periplasm] + phosphate[periplasm]																	2*ALKAPHOSPHA-MONOMER
ENZRXN0-7535	GTPase	GTP + H2O  <-->  GDP + phosphate + H+																	1*EG10484-MONOMER
ENZRXN0-12621	acyl-CoA thioesterase YigI	palmitoyl-CoA + H2O  <-->  palmitate + coenzyme A + H+																	1*EG11467-MONOMER
ENZRXN0-2701	DNA ligase	a [DNA]-3'-hydroxyl + a 5'-phospho-[DNA] + NAD+  <-->  [DNA] + AMP + beta-nicotinamide D-ribonucleotide + H+					MG+2												1*EG11334-MONOMER
S-ADENMETSYN-ENZRXN	methionine adenosyltransferase	ATP + L-methionine + H2O  <-->  S-adenosyl-L-methionine + phosphate + diphosphate	PWY-6151	SAM-PWY			K+	MG+2											4*S-ADENMETSYN-MONOMER
ENZRXN-23022	(<i>R</i>)-lactaldehyde reductase	(R)-propane-1,2-diol + NADP+  <-->  (R)-lactaldehyde + NADPH + H+																	1*G6190-MONOMER
ENZRXN0-6170	2'-5' RNA ligase	a 5'-half-tRNA molecule with a 2',3'-cyclic phosphate end + a 3'-half-tRNA molecule with a 5'-OH end  <-->  a ligated tRNA with a 2'-5' linkage																	1*EG12330-MONOMER
HISS-ENZRXN	histidine&mdash;tRNA ligase	a tRNAHis + L-histidine + ATP  <-->  an L-histidyl-[tRNAHis] + AMP + diphosphate	TRNA-CHARGING-PWY				MG+2												2*HISS-MONOMER
DCDPKIN-ENZRXN	dCDP kinase	dCDP + ATP  <-->  dCTP + ADP	PWY-7197	PWY-7184	PWY0-166														4*NUCLEOSIDE-DIP-KIN-MONOMER
ENZRXN0-7697	glutathione hydrolase	glutathione[periplasm] + H2O[periplasm]  <-->  L-cysteinylglycine[periplasm] + L-glutamate[periplasm]																	1*MONOMER0-4196,1*MONOMER0-4195
ENZRXN0-8626	protein-histidine autokinase	a [protein]-L-histidine + ATP  <-->  a [protein]-N-phospho-L-histidine + ADP + H+																	2*KDPD-MONOMER
ENZRXN0-7395	RNase I endoribonuclease	a 23S rRNA[periplasm] + H2O[periplasm]  <-->  2 an rRNA fragment[periplasm]																	1*EG10856-MONOMER
ENZRXN0-259	NADH oxidoreductase	a reduced hybrid-cluster protein + NAD+  <-->  an oxidized hybrid-cluster protein + NADH					CPD-6	FAD											1*G6456-MONOMER
ENZRXN0-7512	cysteine transaminase	2-oxoglutarate + L-cysteine  <-->  L-glutamate + 2-oxo-3-sulfanylpropanoate	PWY-5329																2*ASPAMINOTRANS-MONOMER
ENZRXN0-12602	diguanylate cyclase	2 GTP  <-->  cyclic di-3',5'-guanylate + 2 diphosphate																	1*G6972-MONOMER
ENZRXN-20099	NADPHX epimerase	(R)-NADPHX  <-->  (S)-NADPHX																	1*EG11758-MONOMER
RIB5PISOMA-ENZRXN	ribose-5-phosphate isomerase A	D-ribose 5-phosphate  <-->  D-ribulose 5-phosphate	NONOXIPENT-PWY																2*RIB5PISOMA-MONOMER
GTP-CYCLOHYDRO-I-ENZRXN	GTP cyclohydrolase I	GTP + H2O  <-->  formate + 7,8-dihydroneopterin 3'-triphosphate + H+	PWY0-1433	PWY-6703	PWY-6147		ZN+2												10*GTP-CYCLOHYDRO-I-MONOMER
ENZRXN0-7678	maltodextrin phosphorylase	maltopentaose + phosphate  <-->  alpha-D-glucopyranose 1-phosphate + maltotetraose					PYRIDOXAL_PHOSPHATE												2*MALDEXPHOSPHORYL-MONOMER
ENZRXN0-6147	peptidyl-prolyl <i>cis-trans</i> isomerase	a [protein]-L-proline (omega = 180)[periplasm]  <-->  a [protein]-L-proline (omega = 0)[periplasm]																	1*EG10985-MONOMER
CYTIDEAM2-ENZRXN	cytidine deaminase	cytidine + H+ + H2O  <-->  uridine + ammonium	PWY-7193	PWY-6556	PWY0-163	PWY0-1295	ZN+2												2*CYTIDEAM-MONOMER
ENZRXN0-8610	Lipid A palmitoyltransferase	a 1-palmitoyl-2-acyl-sn-glycerol 3-phosphate[periplasm] + lipid A-core oligosaccharide (E. coli K-12 core type)[periplasm]  <-->  a hepta-acylated core oligosaccharide lipid A (E. coli K-12 type)[periplasm] + a 1-lysophosphatidate[periplasm]																	1*EG12180-MONOMER
ENZRXN0-254	thiol peroxidase	a reduced thioredoxin + an organic hydroperoxide  <-->  an oxidized thioredoxin + an alcohol + H2O																	1*EG10108-MONOMER
ENZRXN0-7375	RNase D exonuclease	a tRNA precursor with a 5' extension and a short 3' extension  <-->  a tRNA precursor with a 5' extension + a ribonucleoside 5'-monophosphate	PWY0-1479																1*EG10858-MONOMER
ENZRXN0-6327	H-Gcv-protein-(dihydrolipoyl)lysine:NAD+ oxidoreductase	a [glycine-cleavage complex H protein] N6-dihydrolipoyl-L-lysine + NAD+  <-->  a [glycine-cleavage complex H protein] N6-[(R)-lipoyl]-L-lysine + NADH + H+	GCVMULTI-RXN	GLYCLEAV-PWY															2*E3-MONOMER
ENZRXN0-7492	cytochrome <i>bd</i>-II terminal oxidase	2 a ubiquinol[inner membrane] + dioxygen + 4 H+  <-->  2 a ubiquinone[inner membrane] + 2 H2O + 4 H+[periplasm]	PWY0-1334	PWY-7545	PWY0-1568	PWY0-1353	HEME_D	Heme-b											1*APPC-MONOMER,1*APPB-MONOMER,1*MONOMER0-2817
ENZRXN-19108	GTP 3',8'-cyclase	GTP + S-adenosyl-L-methionine + a reduced two electron carrier  <-->  (8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate + L-methionine + 5'-deoxyadenosine + an oxidized electron carrier + H+	PWY-6823																1*EG11595-MONOMER
GLYOXII-ENZRXN	hydroxyacylglutathione hydrolase	(R)-S-lactoylglutathione + H2O  <-->  (R)-lactate + glutathione + H+	PWY-5386				ZN+2												1*GLYOXII-MONOMER
PYRDAMPTRANS-ENZRXN	pyridoxamine-phosphate transaminase	a deaminated amino group donor + pyridoxamine 5'-phosphate  <-->  an aminated amino group donor + pyridoxal 5'-phosphate																	1*PYRDAMPTRANS-MONOMER
ENZRXN0-7998	diguanylate cyclase	2 GTP  <-->  cyclic di-3',5'-guanylate + 2 diphosphate					MN+2												2*EG11257-MONOMER
ENZRXN0-5901	anhydro-<i>N</i>-acetylmuramic acid kinase	1,6-anhydro-N-acetyl-beta-D-muramate + ATP + H2O  <-->  N-acetyl-D-muramate 6-phosphate + ADP + H+	PWY0-1261				MG+2												1*G6880-MONOMER
ENZRXN0-8149	mannose 1-phosphate phosphatase	alpha-D-mannose 1-phosphate[periplasm] + H2O[periplasm]  <-->  D-mannose[periplasm] + phosphate[periplasm]																	2*ALKAPHOSPHA-MONOMER
CMPKI-ENZRXN	CMP kinase	ATP + CMP  <-->  ADP + CDP	PWY-7205	PWY0-163			MG+2												1*CMPKI-MONOMER
ENZRXN0-8590	protein-histidine autokinase	a [protein]-L-histidine + ATP  <-->  a [protein]-N-phospho-L-histidine + ADP + H+																	2*CREC-MONOMER
ENZRXN0-6310	phenylserine aldolase	L-threo-3-phenylserine  <-->  benzaldehyde + glycine					PYRIDOXAL_PHOSPHATE												4*LTAA-MONOMER
ENZRXN0-7353	uracil oxygenase	uracil + FMNH2 + NADH + dioxygen  <-->  (Z)-3-ureidoacrylate + FMN + NAD+ + H2O + H+	PWY0-1471				FMN												1*G6523-MONOMER
ENZRXN-17867	3-oxo-glutaryl-[acp] methyl ester reductase	a (3R)-3-hydroxyglutaryl-[acp] methyl ester + NADP+  <-->  a 3-oxoglutaryl-[acp] methyl ester + NADPH + H+	PWY-6519																4*3-OXOACYL-ACP-REDUCT-MONOMER
ENZRXN0-7472	5,10-methenyltetrahydrofolate hydrolase	a 5,10-methenyltetrahydrofolate + H2O  <-->  a (6S)-5-formyltetrahydrofolate + H+					PYRIDOXAL_PHOSPHATE												2*GLYOHMETRANS-MONOMER
GLUTSEMIALDEHYDROG-ENZRXN	glutamate-5-semialdehyde dehydrogenase	L-glutamate-5-semialdehyde + NADP+ + phosphate  <-->  gamma-L-glutamyl 5-phosphate + NADPH + H+	PROSYN-PWY																4*GLUTSEMIALDEHYDROG-MONOMER
PROLDEHYDROG-ENZRXN	proline dehydrogenase	L-proline + a ubiquinone[inner membrane]  <-->  (S)-1-pyrroline-5-carboxylate + a ubiquinol[inner membrane] + H+	PWY0-1544	PROUT-PWY-I			FAD												2*PUTA-MONOMER
ENZRXN0-7979	(3<i>R</i>)-3-hydroxyoctanoyl-[acyl-carrier protein] dehydratase	a (3R)-3-hydroxyoctanoyl-[acp]  <-->  a (2E)-oct-2-enoyl-[acp] + H2O	PWY-5971																6*FABZ-MONOMER
ENZRXN0-8127	periplasmic protein-L-methionine-(<i>S</i>)-S-oxide reductase	a [protein]-L-methionine[periplasm] + an electron-transfer quinone[inner membrane] + H2O[periplasm]  <-->  a protein-L-methionine-(S)-S-oxide[periplasm] + an electron-transfer quinol[inner membrane]					CPD-8123												1*G7060-MONOMER,1*G7059-MONOMER
ENZRXN0-5701	methylglyoxal reductase	hydroxyacetone + NADP+  <-->  methylglyoxal + NADPH + H+	PWY-5453																1*G7558-MONOMER
CHEBTRGD-ENZRXN	protein-glutamine glutaminase	Trggln + H2O  <-->  ammonia + Trgglu																	1*PHOSPHO-CHEB
ENZRXN0-6290	poly(A) polymerase	ATP + RNA(n)  <-->  RNA(n+1) + diphosphate																	1*EG10690-MONOMER
ENZRXN0-8568	protein histidine autokinase	a [protein]-L-histidine + ATP  <-->  a [protein]-N-phospho-L-histidine + ADP + H+																	2*ARCB-MONOMER
ENZRXN-15226	&beta;-ketohexanoyl-[acp] synthase	a butanoyl-[acp] + a malonyl-[acp] + H+  <-->  a 3-oxohexanoyl-[acp] + CO2 + acyl-carrier protein	PWY-5971																2*FABB-MONOMER
CHEBDEAMID-ENZRXN	protein-glutamine glutaminase	a [protein]-L-glutamine + H2O  <-->  a [protein]-alpha-L-glutamate + ammonium																	1*PHOSPHO-CHEB
GLUCOSAMINE1PACETYL-ENZRXN	glucosamine-1-phosphate acetyltransferase	alpha-D-glucosamine 1-phosphate + acetyl-CoA  <-->  N-acetyl-alpha-D-glucosamine 1-phosphate + coenzyme A + H+	PWY0-1261	UDPNAGSYN-PWY			MG+2								#<"N-ACETYL-D-GLUCOSAMINE-1-P" instance frame in ECOBASE[F] @ #x1001c944c62>				3*NAG1P-URIDYLTRANS-MONOMER
ENZRXN0-7622	2,5-diketo-D-gluconate reductase	2-keto-L-gulonate + NADP+  <-->  2,5-didehydro-D-gluconate + NADPH + H+	KETOGLUCONMET-PWY																1*MONOMER0-149
ENZRXN0-7320	(S)-ureidoglycine aminohydrolase	(S)-ureidoglycine + H2O  <-->  (S)-ureidoglycolate + ammonium	PWY-5698				MN+2												1*G6284-MONOMER
ENZRXN0-2002	2,3-diaminopropionate ammonia-lyase	2,3-diaminopropanoate + H2O  <-->  2 ammonium + pyruvate					PYRIDOXAL_PHOSPHATE												2*G7490-MONOMER
PHOSGLYCPHOS-ENZRXN	phosphoglycerate kinase	3-phospho-D-glycerate + ATP  <-->  3-phospho-D-glyceroyl phosphate + ADP	GLYCOLYSIS	PWY-5484	GLUCONEO-PWY		MG+2												1*PGK
ENZRXN0-8111	D-<i>myo</i>-inositol (2,4,5) triphosphate phosphohydrolase	D-myo-inositol (2,4,5) trisphosphate[periplasmic space] + H2O[periplasmic space]  <-->  D-myo-inositol (2,5) bisphosphate[periplasmic space] + phosphate[periplasmic space]																	2*APPA-MONOMER
ENZRXN0-6264	pyridoxal phosphatase	pyridoxal 5'-phosphate + H2O  <-->  pyridoxal + phosphate					MG+2												1*EG11239-MONOMER
ENZRXN0-5341	&gamma;-glutamyl-&gamma;-aminobutyrate hydrolase	4-(gamma-L-glutamylamino)butanoate + H2O  <-->  4-aminobutanoate + L-glutamate	PWY0-1221																2*G6645-MONOMER
ENTDB-ENZRXN	phosphopantetheinyl transferase	a [2,3-dihydroxybenzoyl-carrier protein] + coenzyme A  <-->  a holo-[2,3-dihydroxybenzoyl-carrier protein] + adenosine 3',5'-bisphosphate + H+	ENTBACSYN-PWY																1*ENTD-MONOMER
BIOTIN-SYN-ENZRXN	biotin synthase	a sulfurated [sulfur carrier] + dethiobiotin + 2 a reduced [2Fe-2S] ferredoxin + 2 S-adenosyl-L-methionine  <-->  an unsulfurated [sulfur carrier] + 2 5'-deoxyadenosine + 2 L-methionine + 2 an oxidized [2Fe-2S] ferredoxin + biotin					CPD-6	CPD-7											2*BIOTIN-SYN-MONOMER
GDPMANMANHYDRO-ENZRXN	GDP-mannose mannosyl hydrolase	GDP-alpha-D-mannose + H2O  <-->  D-mannose + GDP + H+					MG+2												2*GDPMANMANHYDRO-MONOMER
ENZRXN0-8545	protein-histidine auto-kinase	a [protein]-L-histidine + ATP  <-->  a [protein]-N-phospho-L-histidine + ADP + H+																	1*HYDH-MONOMER
ENZRXN0-7606	cardiolipin synthase	a phosphatidylglycerol + a phosphatidylethanolamine  <-->  a cardiolipin + ethanolamine	PWY0-1545																1*G6551-MONOMER
ENZRXN0-725	3-keto-L-gulonate-6-phosphate decarboxylase	3-dehydro-L-gulonate 6-phosphate + H+  <-->  L-xylulose 5-phosphate + CO2	PWY-6961	PWY0-301			MG+2												2*G7858-MONOMER
ENZRXN0-1661	tRNA preQ<sub>1</sub><sup>34</sup> <i>S</i>-adenosylmethionine ribosyltransferase-isomerase	a 7-aminomethyl-7-deazaguanosine34 in tRNA + S-adenosyl-L-methionine  <-->  an epoxyqueuosine34 in tRNA + adenine + L-methionine + H+	PWY-6700																1*EG10812-MONOMER
ENZRXN0-12531	glutathione:protein disulfide reductase	a protein with a disulfide bond + 2 glutathione  <-->  glutathione disulfide + a protein with reduced L-cysteine residues																	1*GRXB-MONOMER
THYMIDYLATESYN-ENZRXN	thymidylate synthase	a 5,10-methylenetetrahydrofolate + dUMP  <-->  dTMP + a 7,8-dihydrofolate	1CMET2-PWY	PWY-7187	PWY-7184	PWY0-166	MG+2												2*THYMIDYLATESYN-MONOMER
PFLDEACTIV-ENZRXN	pyruvate formate-lyase deactivase	activated pyruvate-formate lyase  <-->  PflB					FE+2												40*ADHE-MONOMER
ENZRXN0-8093	peptidoglycan DD-carboxypeptidase	a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine) pentapeptide[periplasmic space] + H2O[periplasmic space]  <-->  a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine) tetrapeptide[periplasmic space] + D-alanine[periplasmic space]	PWY0-1586																2*EG10605-MONOMER
ENZRXN0-7910	glycerophosphoglycerol acyltransferase	a 1-lysophosphatidylethanolamine + glycerophosphoglycerol  <-->  sn-glycero-3-phosphoethanolamine + a lysophosphatidylglycerol																	1*EG10739-MONOMER
ENZRXN0-6245	aldose sugar dehydrogenase	an aldose[periplasm] + an oxidized electron carrier[periplasm] + H2O[periplasm]  <-->  an aldonate[periplasm] + a reduced two electron carrier[periplasm] + H+[periplasm]					CA+2	PQQ											1*G6437-MONOMER
ENZRXN0-8354	S-sulfo-L-cysteine synthase	O-acetyl-L-serine + thiosulfate  <-->  S-sulfo-L-cysteine + acetate + H+	PWY-7870				PYRIDOXAL_PHOSPHATE												2*ACSERLYB-MONOMER
DTDPGLUCDEHYDRAT2-ENZRXN	dTDP-glucose 4,6-dehydratase	dTDP-alpha-D-glucose  <-->  dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose + H2O	DTDPRHAMSYN-PWY	PWY-7315			NAD												1*DTDPGLUCDEHYDRAT2-MONOMER
ENZRXN0-4982	HMP-PP hydrolase	4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine + H2O  <-->  4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine + phosphate + H+																	1*G6580-MONOMER
GALACTARDEHYDRA-ENZRXN	galactarate dehydratase	galactarate  <-->  5-dehydro-4-deoxy-D-glucarate + H2O	GALACTARDEG-PWY				FE+2												2*GALACTARDEHYDRA-MONOMER
ASNSYNA-ENZRXN	asparagine synthetase	L-aspartate + ammonium + ATP  <-->  L-asparagine + AMP + diphosphate + H+	ASPARAGINESYN-PWY				MG+2								#<"AMP" instance frame in ECOBASE[F] @ #x1001c949ca2>	#<"ASN" instance frame in ECOBASE[F] @ #x1001c934912>	#<"AMMONIA" instance frame in ECOBASE[F] @ #x1001c93a822>		2*ASNSYNA-MONOMER
ENZRXN0-7445	acetoacetyl-[acp] reductase	a (3R)-3-hydroxybutanoyl-[acp] + NADP+  <-->  an acetoacetyl-[acp] + NADPH + H+	PWY-5971																4*3-OXOACYL-ACP-REDUCT-MONOMER
